,idx,start,end,population,cafo_type,filename,date_mismatch,newest,hog_mean_0,hog_mean_1,hog_mean_2,hog_std_0,hog_std_1,hog_std_2,r_mean,g_mean,b_mean,r_std,g_std,b_std,hog_hist_0_min,hog_hist_0_LQ,hog_hist_0_median,hog_hist_0_UQ,hog_hist_0_max,hog_hist_1_min,hog_hist_1_LQ,hog_hist_1_median,hog_hist_1_UQ,hog_hist_1_max,hog_hist_2_min,hog_hist_2_LQ,hog_hist_2_median,hog_hist_2_UQ,hog_hist_2_max,r_min,r_LQ,r_median,r_UQ,r_max,g_min,g_LQ,g_median,g_UQ,g_max,b_min,b_LQ,b_median,b_UQ,b_max,0,2,4,5,9,11,13,17,20,21,25,26,27,28,29,30,31,33,37,39,40,41,42,43,48,50,51,54,55,62,66,67,75,76,77,81,82,83,85,86,89,91,97,99,100,102,104,108,109,111,112,113,116,120,122,132,133,135,140,141,143,147,149,151,155,156,157,160,161,165,168,169,170,171,176,177,178,179,183,185,186,187,189,192,195,196,202,210,211,213,214,217,219,220,222,223,225,226,228,230,231,233,235,241,242,246,255,idx,unet_pixels
120,4351,2018-03-15,2021-09-12,141600,Poultry,4351_07_15_18.tif,False,False,0.3214155435562134,0.3464633822441101,0.3321210741996765,0.241975262761116,0.2390574365854263,0.2493727654218673,112.80199456214903,113.62474322319032,101.9898326396942,53.37297394293904,39.130424711409,35.61455278104881,-0.9118297696113586,0.1078186891973018,0.2730153203010559,0.490793228149414,1.8485190868377688,-0.8984029293060303,0.178423523902893,0.3082159757614136,0.4906435161828995,2.071523666381836,-0.9118297696113586,0.1078186891973018,0.2730153203010559,0.490793228149414,1.8485190868377688,12.0,58.24899244825293,121.12196196952524,162.61751604535073,255.0,21.0,79.10893035026788,113.27205433181214,147.2970272981678,255.0,37.0,67.97969690905452,100.89903006528924,131.45578457446808,255.0,1221.3978,1229.084,1219.4891,1228.595,1238.0472,1239.8253,1225.0674,1238.2468,1218.7831,1217.6554,1230.16,1214.6179,1226.1282,1240.5813,1228.0325,1228.5565,1239.1031,1239.2682,1235.9009,1234.7018,1235.5392,1216.503,1234.5128,1231.056,1231.2957,1235.2345,1222.1467,1227.3553,1238.5277,1231.8881,1222.2,1237.2961,1228.7124,1238.1163,1240.2297,1235.377,1241.0227,1225.3494,1228.4617,1234.6594,1239.6906,1243.0969,1213.7454,1227.3855,1235.102,1234.8442,1235.6619,1234.2612,1228.3474,1224.5663,1219.3107,1229.5144,1230.6539,1217.0369,1207.5492,1222.7728,1223.8977,1233.4778,1238.9264,1217.4711,1237.9781,1237.369,1235.4207,1240.0233,1224.1189,1233.3228,1233.9911,1237.5271,1215.518,1237.595,1239.4739,1226.9198,1237.8966,1219.598,1227.0049,1238.732,1240.6722,1222.2596,1242.4393,1230.5558,1231.7401,1238.789,1232.8497,1224.5171,1237.4022,1206.7628,1230.3405,1229.1747,1221.0452,1232.3567,1225.6818,1236.6823,1219.5797,1224.313,1225.6882,1239.4968,1227.1433,1225.5682,1240.165,1222.2745,1223.3538,1230.492,1227.6279,1229.525,1230.1562,1228.8611,1232.9265,4351,74714.0
121,4351,2021-09-13,2023-11-09,530000,Poultry,4351_06_14_22.tif,False,True,0.3228428959846496,0.3333624601364136,0.3437946140766144,0.2313915640115738,0.2250746935606002,0.240781545639038,113.66742253303528,117.41072154045104,92.57082390785216,45.64393207352702,32.43796864098928,36.41572420432744,-1.086200714111328,0.1420182920992374,0.2855745851993561,0.4885338917374611,2.1511662006378174,-1.1511662006378174,0.1769855916500091,0.3028943687677383,0.4819367527961731,1.820353984832764,-1.086200714111328,0.1420182920992374,0.2855745851993561,0.4885338917374611,2.1511662006378174,0.0,74.72992799628368,115.16747805872345,160.16622489753806,255.0,0.0,92.42015442569044,116.18492450570952,145.47195127708795,255.0,0.0,61.90080097196598,89.05009105314193,121.55915271149154,255.0,3078.6702,3095.585,3073.7917,3096.331,3119.5452,3123.7986,3086.657,3118.6016,3072.8916,3069.8535,3099.3745,3062.4705,3090.6677,3125.016,3095.1016,3096.1826,3119.3403,3119.2512,3111.2488,3111.5442,3112.568,3067.2358,3108.5083,3100.587,3100.5466,3111.2192,3080.1357,3093.2036,3119.8774,3103.3286,3080.4888,3116.0325,3096.924,3117.0076,3123.5334,3111.282,3124.332,3087.0266,3095.3518,3110.6948,3120.872,3128.9106,3060.7603,3092.41,3110.4644,3110.7075,3111.8984,3109.5942,3096.023,3085.3591,3073.7773,3097.8306,3099.3892,3067.4937,3044.872,3082.0496,3084.6948,3108.595,3119.6775,3069.9163,3116.4417,3115.4443,3111.1116,3120.938,3084.8313,3105.702,3107.9219,3117.325,3064.8308,3118.4915,3122.1865,3090.827,3118.4182,3074.3284,3093.2327,3118.2122,3122.5205,3080.5288,3127.869,3100.0825,3104.9543,3120.8035,3106.8047,3086.0505,3118.5127,3042.4019,3098.6892,3096.7017,3078.326,3103.4692,3088.1277,3112.9194,3074.4497,3085.204,3088.3423,3121.3376,3093.1558,3088.407,3121.668,3080.6619,3082.9224,3099.7637,3092.5552,3098.5208,3097.8267,3096.4106,3106.624,4351,53943.0
122,4014,2018-03-16,2023-11-09,45800,Poultry,4014_07_15_18.tif,False,True,0.2987809777259826,0.3084746301174164,0.3927443921566009,0.2440512925386428,0.2335712015628814,0.268899142742157,93.1743848323822,100.4381024837494,85.96707487106323,49.11113303523914,38.05918751586735,33.720389350535726,-1.028082013130188,0.0585112851113081,0.2563498318195343,0.482418954372406,2.058830738067627,-1.058830738067627,0.1088654808700084,0.273447185754776,0.471801795065403,2.190117120742798,-1.028082013130188,0.0585112851113081,0.2563498318195343,0.482418954372406,2.058830738067627,13.0,53.81205655423611,70.39657565941694,132.8009857239973,255.0,22.0,73.14282849551311,91.77957210652234,122.36680245032495,255.0,36.0,62.01692891820655,72.01087311457414,102.36303340977562,255.0,128.44751,127.8095,128.66756,128.6974,128.93004,129.00172,127.99023,128.37614,128.40752,128.4767,128.12895,128.5767,128.93288,128.8116,128.29204,128.68246,128.03062,127.68126,127.86977,128.59955,128.3751,128.39302,127.793365,127.921776,128.00497,128.40646,128.1665,128.22072,128.93288,128.15532,128.25557,128.71097,128.68379,128.02907,128.71968,128.26938,128.1919,128.14365,128.51451,128.47293,127.992455,128.12103,128.38417,127.988754,128.45291,128.57004,128.19873,128.66327,128.84624,128.13747,128.6685,128.40974,127.94884,128.39307,127.82002,128.52234,128.5015,128.97063,128.12535,128.37949,127.90009,127.97387,128.19115,127.7647,128.76926,128.13138,128.17993,128.56763,128.3329,129.15565,128.48383,127.98207,128.6639,128.34695,128.43399,128.02556,127.95723,128.42635,128.47237,128.36588,128.63937,128.90811,128.6641,128.59071,129.17741,127.82936,127.95925,128.59883,128.44199,128.04013,127.96078,127.605934,128.43286,128.32529,128.13176,128.20224,128.3647,127.981636,127.73725,128.69507,128.56123,128.6129,128.19678,128.6504,128.19653,128.29465,128.67975,4014,7794.0
123,4241,2018-02-26,2023-11-09,423467,Poultry,4241_07_08_18.tif,False,True,0.3482723534107208,0.3366309404373169,0.3150967359542846,0.2756516337394714,0.2795800268650055,0.2981977164745331,181.1198902130127,176.8796582221985,161.65060782432556,42.714389711014256,37.4744058162609,36.055591978721175,-1.0704514980316162,0.0659153275191783,0.2814506888389587,0.5010243654251099,2.0484907627105717,-1.058958888053894,0.0753072164952755,0.2669847756624222,0.4930886924266815,2.176110982894897,-1.0704514980316162,0.0659153275191783,0.2814506888389587,0.5010243654251099,2.0484907627105717,0.0,178.99295632343177,199.4946278119901,208.2362166166518,255.0,0.0,162.9922059927256,193.24541844107367,203.75300724492195,255.0,64.0,135.12508928294153,177.54307504796844,190.6449695483116,255.0,482.53323,483.58917,482.47952,484.68475,487.04016,487.63245,482.74777,486.3775,482.15344,481.93872,484.3964,481.48245,484.40695,487.27206,484.07346,484.60843,486.15997,485.73434,485.30197,486.066,485.5545,481.30872,484.66537,484.27448,484.21017,485.70752,482.29218,483.84613,487.30582,484.723,482.38406,486.23016,484.50076,485.63898,487.10452,485.35165,486.65936,483.0342,484.17242,485.64365,486.18854,487.20398,480.6206,483.2587,485.71582,486.0772,485.4525,485.85248,484.67368,482.9185,482.55457,484.13757,484.1127,481.51633,478.78067,483.004,483.15646,486.11655,486.29932,481.76462,485.69678,485.57547,485.60623,485.64197,483.68832,484.54974,484.7963,486.5928,481.09204,487.23676,486.65897,483.20782,486.80185,482.02658,484.1094,485.9542,486.19473,482.75836,487.54565,484.6127,485.673,486.76984,485.54736,483.1001,487.56213,478.38657,484.0148,484.1964,482.7328,484.55627,483.01312,484.90433,482.00974,483.08945,483.59656,486.43048,484.18924,483.01492,485.74646,482.80627,483.3315,484.63083,483.67578,484.58984,484.1752,483.97208,485.80814,4241,30280.0
124,4324,2018-03-12,2021-09-16,90000,Poultry,4324_07_14_18.tif,False,False,0.2941141724586487,0.3301764726638794,0.3757094144821167,0.2345011085271835,0.2246253937482834,0.2482806295156479,115.70694851875304,110.04259324073792,93.00106811523438,46.48994021054258,34.99044107203334,28.500456493531647,-0.796560525894165,0.0645682364702224,0.2576198279857635,0.476669579744339,1.7294210195541382,-0.7294210195541382,0.1599268391728401,0.2972294390201568,0.4790650382637977,2.1838865280151367,-0.796560525894165,0.0645682364702224,0.2576198279857635,0.476669579744339,1.7294210195541382,19.0,69.2868670466596,132.7129413564898,155.943934389067,255.0,26.0,83.5719532716329,117.42754593297018,137.18039984187993,255.0,36.0,65.58219375789284,98.8289227430948,113.79981928700508,255.0,853.36066,854.1935,853.1467,856.7358,860.6406,861.5793,852.9705,858.7953,853.05963,852.77576,855.84875,852.0681,856.5742,860.8108,855.7639,856.56726,857.95605,857.01434,856.3744,858.79694,857.9357,851.49786,855.73846,855.079,854.9729,857.6745,852.7441,855.12976,860.5979,856.2213,852.9482,858.8628,856.40344,857.3633,860.1303,857.2837,858.7541,853.619,855.6373,857.99866,858.0268,859.46545,850.69116,853.8722,857.6825,858.15234,857.13544,858.0123,857.03284,853.34424,853.46277,855.8176,854.822,851.3818,847.4153,854.1379,854.294,859.31903,858.2998,852.303,856.9739,857.0257,857.27,857.03564,855.04913,855.9285,856.46136,859.24347,851.10315,861.25085,859.768,853.721,859.74725,852.4238,855.8411,857.6346,857.90466,853.5622,860.1742,856.3633,858.3084,860.3549,858.0367,854.48364,861.6053,846.5641,854.80634,855.68744,853.6721,855.49225,853.4296,855.8016,852.62616,853.88416,854.1213,858.6042,855.8372,853.7572,857.1857,853.9111,854.23456,856.4866,854.6657,856.5934,854.9733,855.38214,858.5614,4324,13273.0
125,4324,2021-09-17,2023-11-09,95000,Poultry,4324_06_21_22.tif,False,True,0.3162121176719665,0.3370463848114013,0.3467414975166321,0.2528345882892608,0.250544786453247,0.2685405015945434,164.44699430465698,157.06864714622498,131.54349207878113,37.99386518193234,29.59661008568311,26.58081953424648,-0.9772759079933168,0.0741927064955234,0.268719270825386,0.4934856221079826,1.9662870168685915,-1.0059645175933838,0.1368174813687801,0.2904194146394729,0.4879461154341697,2.020071268081665,-0.9772759079933168,0.0741927064955234,0.268719270825386,0.4934856221079826,1.9662870168685915,6.0,144.61500369969832,181.39837219022849,190.87999179956776,255.0,35.0,143.70930369498012,165.97636069311733,177.57692483828495,255.0,55.0,112.86809946111087,139.07446535186455,149.9577397862725,255.0,376.80655,374.7515,377.54883,377.59012,377.75153,377.9355,375.1179,375.83417,377.4796,377.54303,375.8042,378.02274,378.11322,376.9289,376.6906,377.21448,374.73376,373.71307,374.32532,377.08975,375.70547,376.81146,374.14917,374.85495,374.74155,375.7097,375.84784,376.33862,377.57193,375.61288,375.84134,376.29294,377.15833,374.38617,376.17297,375.32022,374.74664,375.61917,376.37637,376.44818,374.42175,374.80624,377.07556,375.07877,375.80576,376.67752,375.07684,376.52588,377.74664,375.60617,377.84067,375.97623,374.773,376.73795,376.0994,377.13034,376.6328,378.16187,375.03476,377.25928,374.21896,374.4822,375.37515,373.3814,377.60922,374.75674,374.9557,376.44382,376.96375,378.39023,376.0217,375.09164,376.8298,376.64438,377.17264,374.55707,373.96494,376.71396,375.6737,376.29092,377.80432,377.03784,376.9825,376.5487,378.82144,375.72897,374.90668,376.17532,377.4085,374.8264,375.31165,373.33588,376.6504,376.33276,376.331,375.05548,377.1686,375.7431,373.4267,377.1348,377.13556,376.27475,375.71512,377.0066,375.0955,375.87393,377.47012,4324,4054.0
126,4340,2018-03-06,2020-10-21,1399467,Poultry,4340_07_24_18.tif,False,False,0.3253092765808105,0.3340204358100891,0.3406703174114227,0.2665240466594696,0.2638903260231018,0.2855540812015533,124.468914270401,122.06654047966003,112.37294030189514,59.794355047697564,50.49432380840112,45.34258741063878,-1.136202335357666,0.0463585313409566,0.260671004652977,0.4974413588643074,2.1343164443969727,-1.142928123474121,0.0993540603667497,0.2672936469316482,0.4908198937773704,2.1309072971343994,-1.136202335357666,0.0463585313409566,0.260671004652977,0.4974413588643074,2.1343164443969727,26.0,57.72974416085676,135.4083783544416,182.75839639452465,255.0,26.0,71.4357603318175,117.9028719475222,170.6676538683026,255.0,49.0,66.24230898438167,103.88047340303162,154.1333382298935,255.0,3763.522,3783.7876,3758.2585,3785.0723,3812.7764,3818.3237,3773.2695,3811.5479,3757.2366,3753.6038,3788.4304,3744.9282,3778.717,3819.2178,3783.5981,3785.0918,3812.7366,3812.3066,3802.6555,3802.9307,3804.2075,3749.9546,3799.3652,3789.8088,3789.9553,3802.3657,3765.234,3781.3909,3813.337,3792.8625,3765.9148,3808.6902,3785.645,3809.319,3817.4177,3802.642,3818.2515,3773.3247,3783.6707,3802.2168,3813.916,3824.242,3742.2664,3779.617,3801.7778,3802.1611,3803.0625,3800.6755,3784.5554,3771.525,3758.3806,3786.528,3788.3884,3751.0073,3723.7434,3767.5715,3771.0208,3799.8298,3812.735,3753.5798,3808.656,3807.8843,3802.3982,3814.274,3771.459,3796.0222,3798.4102,3810.2195,3747.2288,3812.1765,3815.6946,3778.0095,3811.2449,3758.1753,3781.243,3811.2073,3816.3804,3765.936,3822.6672,3789.1914,3795.5134,3814.2073,3797.562,3772.676,3812.0596,3720.513,3787.404,3785.0796,3763.4216,3793.558,3774.8044,3804.8494,3758.6458,3771.582,3775.252,3814.4734,3781.325,3775.4841,3815.0955,3766.155,3768.6152,3789.1128,3780.3936,3787.5796,3786.545,3784.624,3798.093,4340,192354.0
127,4340,2021-09-08,2023-11-09,1309941,Poultry,4340_06_15_22.tif,False,True,0.3626261353492737,0.3544709682464599,0.2829028964042663,0.2773880064487457,0.2751283347606659,0.2821175158023834,142.9257652759552,142.14993357658386,116.65416169166564,29.002214820133243,19.934339665798515,30.689017073414785,-0.8780190944671631,0.0932880230247974,0.2865040749311447,0.5015553385019302,1.877209544181824,-0.8782424926757812,0.089268235489726,0.2731068879365921,0.4953100755810737,1.8137381076812744,-0.8780190944671631,0.0932880230247974,0.2865040749311447,0.5015553385019302,1.877209544181824,27.0,114.3802664746129,152.65505265606328,169.2570185804608,255.0,51.0,122.26734260043511,141.91184886863442,161.26817382636744,255.0,34.0,87.64803108873664,117.3779413602099,143.34636531103868,255.0,7227.5625,7280.9307,7211.7686,7273.147,7336.7383,7347.9966,7255.019,7340.565,7208.164,7199.821,7287.12,7177.9893,7255.7466,7354.893,7272.0986,7273.8477,7347.224,7349.9556,7326.0024,7315.8916,7323.9478,7195.355,7319.0967,7294.656,7295.0957,7320.509,7234.448,7268.329,7338.03,7298.688,7235.017,7333.234,7276.8066,7341.72,7352.5312,7322.06,7360.6953,7254.3345,7274.84,7316.767,7351.9644,7373.64,7175.7393,7271.119,7318.6055,7316.3467,7324.3286,7313.148,7271.548,7249.9204,7210.109,7282.36,7291.948,7197.0576,7136.501,7235.2236,7243.954,7304.8086,7346.1104,7201.205,7340.625,7336.8555,7321.7285,7356.3237,7241.7637,7309.4297,7314.52,7335.084,7188.687,7332.0225,7349.2876,7266.537,7335.8994,7215.297,7265.8496,7344.748,7358.7515,7233.1523,7367.1006,7287.948,7296.148,7342.766,7303.786,7248.5,7329.242,7130.6245,7289.6216,7279.7246,7224.299,7302.7676,7258.2407,7334.339,7215.765,7247.208,7255.888,7350.3237,7265.4473,7257.834,7357.432,7231.5874,7237.9585,7287.1113,7270.3,7281.715,7286.243,7278.6855,7301.5713,4340,60262.0
128,4042,2018-08-29,2023-11-09,72000,Poultry,4042_07_04_20.tif,False,True,0.3089879751205444,0.3140818774700165,0.3769301772117615,0.2536534667015075,0.2475662976503372,0.2816478908061981,150.95039534568787,145.6694097518921,128.41163063049316,32.2875545892776,28.87879954719138,26.394253623352224,-0.9087076187133788,0.0439023794606328,0.2568432688713074,0.4936383217573166,1.9284627437591555,-0.9472764134407043,0.082738634198904,0.264153778553009,0.4865501075983047,2.107362747192383,-0.9087076187133788,0.0439023794606328,0.2568432688713074,0.4936383217573166,1.9284627437591555,27.0,138.311665053243,160.28486195401317,173.0042584653884,255.0,36.0,130.15039505948596,151.80312136181996,165.6817863081762,255.0,46.0,110.40741799471164,131.98723312404374,146.2205709816191,255.0,2096.5005,2110.8308,2092.0447,2109.1118,2126.3599,2129.248,2103.5527,2127.2087,2090.7952,2088.8147,2112.434,2083.1538,2104.2427,2131.2268,2108.3943,2108.9373,2129.1975,2129.4126,2123.3425,2120.266,2122.4307,2087.2253,2121.291,2114.4814,2114.5747,2121.7861,2097.9531,2107.079,2126.7207,2115.7756,2097.8718,2125.3372,2109.8547,2127.5806,2130.5315,2122.1504,2132.6228,2103.6716,2109.3816,2120.1943,2130.4868,2136.2222,2082.039,2108.0999,2121.0996,2120.5002,2122.4795,2119.676,2108.325,2102.4067,2091.5767,2111.2283,2113.813,2087.9702,2071.008,2098.778,2100.7786,2117.3743,2128.838,2088.8406,2127.3765,2125.9438,2122.0693,2131.2751,2100.419,2118.654,2119.9636,2125.4495,2085.1848,2125.137,2129.378,2107.005,2126.1206,2092.8694,2106.4504,2128.2722,2132.3904,2097.8135,2134.524,2113.098,2114.8147,2127.8916,2116.9656,2101.9714,2124.2192,2069.7056,2113.2136,2110.594,2095.2266,2116.787,2104.6702,2125.4436,2092.888,2101.7192,2103.717,2129.8967,2106.7402,2104.4094,2131.8115,2097.985,2099.3496,2112.4849,2108.1262,2111.241,2112.5356,2110.0447,2116.8674,4042,31469.0
129,4134,2018-03-06,2018-12-17,21500,Poultry,4134_07_15_18.tif,False,False,0.2909621000289917,0.3334600627422333,0.3755778074264526,0.2384323626756668,0.2361522167921066,0.2512010633945465,110.15801095962524,104.95641112327576,94.99775743484496,56.27459611986835,48.33341452240223,38.41207278835686,-1.2480926513671875,0.0780106857419014,0.259067177772522,0.4661821126937866,2.2531280517578125,-1.253127932548523,0.1692885644733905,0.3106014877557754,0.4724662378430366,2.373823642730713,-1.2480926513671875,0.0780106857419014,0.259067177772522,0.4661821126937866,2.2531280517578125,26.0,59.64846913333998,88.06513543142864,168.31357857486128,255.0,24.0,63.26481859485086,92.84586723183156,148.09303524099343,255.0,44.0,64.24957775025335,78.59106985450153,124.76110732237125,255.0,738.82794,743.9992,737.59784,743.31757,749.59595,750.5358,741.4069,749.61273,737.02203,736.25574,744.5821,734.32654,741.8239,751.31805,743.02484,743.4514,750.454,750.63965,748.5163,747.28546,748.0886,735.73395,747.66864,745.1869,745.42316,747.8412,739.4893,742.56903,749.64795,745.53546,739.5642,749.2011,743.5341,749.87317,751.2009,748.0558,751.62885,741.57355,743.43567,747.3207,750.83813,752.95166,733.85443,742.89984,747.94653,747.3839,748.3411,747.0225,743.1754,740.99347,737.39124,744.1784,745.0914,735.9879,730.05414,739.64294,740.50745,746.3434,750.24036,736.2753,749.7503,749.3028,747.86584,751.1872,740.48267,746.85223,747.27515,749.36005,735.0754,749.14044,750.6275,742.5363,749.2598,737.70264,742.3877,750.24994,751.55646,739.3651,752.47363,744.733,745.29596,750.0246,746.1783,740.8616,748.9046,729.41815,744.8175,743.9413,738.5413,746.23456,741.70514,749.0947,737.7971,740.76855,741.6763,750.6479,742.3605,741.7441,751.2459,739.41174,739.9958,744.8471,743.05615,744.2513,744.6908,743.68353,746.2886,4134,47747.0
130,4134,2018-12-18,2023-11-09,160000,Poultry,4134_06_19_20.tif,False,True,0.305527001619339,0.3299732208251953,0.3644997775554657,0.2453764081001281,0.2351514399051666,0.2515512406826019,128.87877321243286,126.48443365097046,105.87085700035097,44.76064455986711,35.37779138447717,33.61490829495655,-0.9143186211586,0.0777639243751764,0.2681283056735992,0.4854852706193924,1.995388746261597,-0.9953888058662416,0.1523285955190658,0.303245335817337,0.4791207984089851,1.8893754482269287,-0.9143186211586,0.0777639243751764,0.2681283056735992,0.4854852706193924,1.995388746261597,26.0,83.46525333898664,142.36097293412269,168.6561135549705,255.0,29.0,97.27057686518688,130.23174395819726,156.37917501757627,255.0,42.0,75.31826141619146,102.72288481434649,132.33415532996315,255.0,2331.6677,2348.914,2326.2996,2346.322,2366.9028,2370.4507,2340.522,2368.073,2325.329,2322.6125,2350.9993,2315.5125,2340.6138,2373.0288,2346.036,2346.452,2370.248,2371.0999,2363.6587,2360.051,2362.9497,2321.2725,2361.312,2353.3364,2353.4114,2361.871,2333.923,2344.4824,2367.1763,2354.695,2334.1558,2365.7559,2347.6956,2368.5388,2372.3044,2362.2183,2374.6401,2340.4407,2346.9993,2360.2126,2372.0408,2378.6575,2314.9263,2345.9546,2360.9875,2360.2498,2363.0789,2359.2197,2345.8281,2338.9763,2325.8877,2349.383,2352.5923,2321.53,2301.9404,2334.2732,2336.9497,2356.4075,2369.901,2323.169,2368.4253,2366.8042,2362.0896,2373.3408,2335.9158,2358.215,2359.9841,2366.3604,2318.924,2365.2527,2371.123,2344.3586,2366.5627,2327.9214,2343.9885,2369.4211,2374.0374,2333.5095,2376.6257,2351.2454,2353.5295,2368.8784,2356.2793,2338.39,2364.2712,2300.081,2351.844,2348.6091,2330.582,2355.924,2341.5374,2366.2144,2327.9578,2338.0862,2340.6814,2371.5295,2343.758,2341.536,2373.7893,2333.1868,2334.9258,2350.905,2345.634,2349.2178,2350.6375,2348.1475,2355.5247,4134,14281.0
131,4425,2018-03-08,2020-10-21,1224533,Poultry,4425_07_24_18.tif,False,False,0.2906571328639984,0.4214372634887695,0.2879055738449096,0.2779664099216461,0.3275733888149261,0.2668708264827728,141.9933681488037,128.93934035301208,114.73293447494508,53.00154017857541,47.58494929255472,38.76015726753097,-0.9706886410713196,0.0046424339525401,0.2482530698180198,0.4932758063077926,1.9263916015625,-0.9495567679405212,0.1514070220291614,0.3973555713891983,0.6651364713907242,2.17541766166687,-0.9706886410713196,0.0046424339525401,0.2482530698180198,0.4932758063077926,1.9263916015625,27.0,91.52729517190927,162.33778259269857,182.8379695041313,255.0,20.0,92.05278803122856,137.3050789293068,166.66355899868947,255.0,44.0,82.99974167771713,111.76914349988849,144.83429819538986,255.0,7132.762,7177.1807,7118.918,7175.2837,7232.8154,7243.6455,7154.954,7233.7017,7116.9844,7109.271,7185.3374,7089.671,7160.425,7247.9673,7173.935,7175.379,7237.245,7237.7065,7216.731,7213.5854,7218.9204,7103.8486,7210.9214,7189.8955,7189.8633,7214.8745,7137.4253,7169.441,7233.9375,7195.3384,7138.428,7226.619,7178.206,7231.0454,7244.7075,7215.496,7249.364,7154.6357,7174.6245,7213.123,7241.2295,7261.28,7087.0176,7169.234,7212.3633,7212.5605,7217.2173,7209.757,7174.3315,7150.8833,7118.431,7181.176,7187.0317,7104.4736,7049.2856,7140.1577,7147.446,7205.052,7237.149,7110.178,7230.452,7227.58,7215.383,7243.3633,7146.3926,7202.9883,7208.079,7229.3438,7097.7544,7229.8335,7242.047,7165.112,7231.231,7121.8564,7168.5703,7234.2495,7246.16,7137.651,7256.4033,7186.2207,7196.853,7237.553,7202.2207,7151.2725,7228.5796,7043.4727,7185.275,7178.329,7130.8755,7196.9805,7158.1304,7223.277,7122.0757,7149.644,7156.809,7241.115,7168.2363,7158.859,7244.974,7136.68,7141.786,7185.193,7169.245,7181.6714,7182.0107,7177.77,7201.5967,4425,203182.0
132,4425,2020-10-22,2023-11-09,1242675,Poultry,4425_06_15_22.tif,False,True,0.2775801122188568,0.4084085822105407,0.31401127576828,0.2702003121376037,0.2584559619426727,0.2430327534675598,136.48785400390625,126.99475646018982,106.85855841636658,32.85401098258779,28.02703988973505,28.06493059146833,-0.8007681369781494,0.0021378981182351,0.2470094040036201,0.491576224565506,1.573153018951416,-0.7790960669517517,0.2405633330345153,0.4527733325958252,0.5813537687063217,1.864599108695984,-0.8007681369781494,0.0021378981182351,0.2470094040036201,0.491576224565506,1.573153018951416,38.0,111.3385342789598,146.54770338396654,162.7360708135382,255.0,48.0,109.73174961776316,127.57468542243274,149.82177135220508,255.0,43.0,85.1933483935743,105.29293458427998,128.222615453508,255.0,9194.525,9256.929,9174.494,9250.868,9328.9,9342.856,9226.227,9331.814,9171.668,9160.99,9266.286,9133.934,9229.842,9350.918,9249.811,9250.776,9337.939,9339.659,9311.111,9303.28,9311.983,9155.192,9303.363,9273.821,9273.818,9306.849,9201.812,9243.925,9329.911,9280.245,9202.738,9322.41,9255.955,9330.618,9346.541,9307.838,9354.739,9225.41,9251.707,9303.206,9343.776,9370.46,9131.623,9246.229,9303.194,9302.646,9310.614,9298.891,9249.595,9220.213,9173.358,9260.656,9270.366,9155.442,9081.358,9204.072,9214.277,9290.33,9337.41,9162.855,9329.748,9325.211,9307.815,9348.015,9211.427,9292.054,9299.008,9325.309,9146.422,9323.67,9343.081,9240.215,9327.168,9179.818,9242.371,9334.19,9351.127,9201.193,9363.068,9267.478,9279.633,9335.972,9287.764,9219.427,9320.9,9073.993,9267.93,9257.0625,9190.937,9283.311,9230.239,9320.726,9179.902,9217.804,9227.616,9343.181,9241.565,9230.7,9349.997,9199.738,9206.392,9265.595,9245.225,9260.615,9263.06,9256.141,9285.84,4425,49312.0
133,3998,2015-10-29,2023-11-09,567000,Poultry,3998_06_18_14.tif,True,True,0.3287187814712524,0.2920127213001251,0.3792684376239776,0.2834937870502472,0.2604999244213104,0.2823506593704223,114.30632758140564,116.51407861709596,94.96074318885805,54.88582111152077,49.590463407193376,42.65893262083631,-1.2954083681106567,0.1174726840108633,0.2937585413455963,0.49494419246912,2.152797222137451,-1.1527971029281616,0.1082361228764057,0.2716052383184433,0.449310764670372,2.511268138885498,-1.2954083681106567,0.1174726840108633,0.2937585413455963,0.49494419246912,2.152797222137451,1.0,68.04261014169211,95.85723242099488,171.79585569376803,255.0,3.0,76.93346586406795,105.2543604412224,163.6524951984114,255.0,17.0,61.51841580090392,78.83491501978526,130.34961677512655,255.0,3353.3972,3371.427,3348.1309,3372.535,3397.451,3402.5435,3361.9143,3396.477,3347.362,3344.0483,3375.744,3336.054,3366.4473,3403.41,3371.4785,3372.4443,3397.4978,3397.0989,3388.6143,3388.9287,3390.049,3341.0244,3385.74,3377.019,3376.9973,3388.3613,3354.7666,3369.2148,3398.0571,3379.8752,3355.5312,3393.7012,3373.017,3394.7642,3401.9146,3388.577,3402.6428,3362.2488,3371.322,3387.9016,3398.9133,3407.9324,3334.0876,3367.995,3387.6724,3387.889,3389.0303,3386.6807,3372.109,3360.5059,3348.1743,3373.9507,3375.656,3341.714,3317.2585,3356.912,3359.9526,3385.8057,3397.7744,3344.006,3394.3018,3393.2358,3388.397,3399.197,3360.0154,3382.4402,3384.9202,3395.286,3338.1995,3396.7502,3400.4993,3366.2615,3396.412,3348.5488,3369.291,3396.177,3401.0098,3355.3164,3406.4817,3376.3376,3381.7646,3398.9219,3383.7407,3361.2295,3396.899,3314.277,3374.7808,3372.6814,3352.971,3380.1782,3363.5083,3390.59,3348.8403,3360.3271,3363.5264,3399.3457,3369.0852,3364.0334,3400.0476,3355.7043,3357.6375,3376.2036,3368.4236,3374.7476,3373.9734,3372.33,3384.1318,3998,6186.0
